column_name,normalized_label,map_id
lodzie terasa predzahradka,balcony_area,586
plocha teras m2,terrace_area,210
zahrada m2,garden_area,126
parkovaci stani,parking_place_number,410
podlahova plocha m2 m2,floor_area,131
balkon terasa m2 m2,exterior_area,526
zahrada m2,garden_area,36
b l t m2 1,terrace_area,331
cena bytu s dph,price,360
balkon lodzie m2,balcony_area,528
cena bytu vc dph,price,176
plocha domu od m2,floor_area,143
disp m2,layout,329
parkovaci misto,none,204
loft no,id,294
dum m2,id,433
cena byt vc dph,price,376
lodzie terasa predzahradka m2,balcony_area,586
zahrada m2,garden_area,250
terasa bal,exterior_area,508
plocha bytu m2 m2,floor_area,616
sklep,cellar_area,205
uzit plocha m2,floor_area2,532
b t l m2,exterior_area,293
celkova cena vc dph,price,268
flat,id,345
pudorysy m2,none,597
ev c m2,id,357
price range,none,575
plocha lodzie zahrady balkonu v m2,exterior_area,257
zahrada stresni zahrada m2,garden_area,580
balkon terasa,balcony_area,363
celkova cena,price,596
lodzie balkon terasa zahradka m2 m2,balcony_area,466
cena jednotky vc dph m2,price,387
pocet pokoju,layout,322
b l t m2 3 m2,balcony_area,579
vybaveni,none,404
podlahova plocha m2,floor_area,209
zakladni cena,price,487
podlahova plocha vc garaze,floor_area,366
sklep sklepni koje m2,cellar_area,271
prislusenstvi m2,none,62
terasa balkon lodzie zahradka,exterior_area,188
sklep m2,cellar_area,548
nadstandardni provedeni,none,468
celkem s terasou,total_area,386
terasa balkon m2,exterior_area,568
c bytu,id,524
rozloha celkem,floor_area,425
cena kc,price,59
vybaveni 2,none,332
kategorie m2,category,55
typ stani,none,541
bytova jednotka,id,149
umisteni,none,208
plocha domu od m2,floor_area,143
c kn,none,234
podlahova plocha m2,floor_area,157
b l t m2 1,terrace_area,331
typ,category,13
cena bez dph,none,112
pozemek m2,total_area,613
obytna plocha,floor_area2,426
pdf m2,none,123
orientace m2,orientation,14
balkon terasa m2,terrace_area,543
pdf bytu,none,602
pudorysy,none,597
cena vc dph m2,price,67
plocha mistnosti,floor_area,510
budova m2,building,499
zahradka v m2,garden_area,476
price czk,price,141
b t l m2,exterior_area,129
balkon terasa zahradka m2 m2,balcony_area,555
cislo jednotky m2,id,1
cena vc dph m2,price,355
zahrada s terasou m2,garden_area,364
podlahova plocha m2,floor_area,312
loft no m2,id,294
lodzie terasa predzahradka,balcony_area,586
pocet pater,none,446
velikost parcely,total_area,562
vymera m2,floor_area,546
prodejni cena,price,213
podlahova plocha m2,floor_area,157
cena za bytovou jednotku s dph,price,378
patro,floor,61
plocha rd,floor_area,438
pozemek m2,total_area,434
zahradka v m2,garden_area,476
zahrada,garden_area,126
media m2,none,242
celkova plocha vc prislusenstvi m2 m2,total_area,325
velikost parcely m2,total_area,562
cena jednotky kc m2,price,159
balcony terrace m2,exterior_area,139
sklep m2,none,317
cista plocha m2,floor_area,513
evidencni cislo,id,445
projekt,none,281
rok dokonceni,none,473
vymera m2,floor_area,546
velikost bytu,layout,474
parkovani m2,none,344
standard m2,none,56
pl zahrady,garden_area,290
rooms range,none,571
cislo a oznaceni bytu,id,226
podlahova plocha brutto m2,floor_area,57
final pc kc,price,328
cena prislusenstvi vc dph,none,497
terasa 2 np m2,terrace_area,368
podlazi,floor,117
cena vc dph m2,price,467
zahrada m2,garden_area,182
loggia balcony,balcony_area,299
uzitna plocha,floor_area2,18
poptat byt,none,351
plocha teras,terrace_area,210
terasa balkon m2,terrace_area,338
cena vc dph,price,624
terasa balkon,exterior_area,540
podlazi cislo,floor,447
typ prostoru,category,321
cena vc dph,price,231
plan,none,60
cena kc,price,223
zahrada m2,garden_area,250
parkovaci stani,none,15
celkova plocha,total_area,391
plocha svislych konstrukci m2,none,384
venkovni prostory,exterior_area,628
velikost bytu m2,floor_area,347
orientation of windows m2,orientation,140
sklep sklepni koje m2,cellar_area,271
pozemek m2,total_area,21
kontakt,none,156
b l t m2 3,balcony_area,579
m2 zimni zahrady m2,garden_area,108
pdf bytu,none,602
dokonceni m2,none,65
kod bytu,id,490
kolekce,none,33
cena celkem vc 12 dph,price,393
area size,floor_area,607
uzitna plocha,floor_area2,147
orientation,orientation,302
typ vlastnictvi,none,629
plocha pozemku m2,total_area,148
floor area m2,floor_area,298
cena bytu vc prislusenstvi kc s dph m2,price,262
detail bytu,none,166
podlazi,floor,2
balkon terasa,balcony_area,363
uzit plocha m2 m2,floor_area2,532
balkon terasa,terrace_area,543
cena s dph m2,price,121
balkon terasa predzahradka m2,exterior_area,358
cena s dph v kc,price,603
type m2,category,137
odh najem m2,none,557
uzitna plocha,floor_area2,25
cena jednotky vc dph m2,price,387
loft no m2,id,294
plan,none,60
nemovitost,id,395
sklepni koje,cellar_area,211
celkova podlahova pl,floor_area,146
projekt,none,396
cena s dph,price,522
type,category,137
venkovni prostory,exterior_area,628
typ prostoru,category,321
plan pdf,none,619
typ stani,none,541
type,none,608
oblibene m2,none,163
plocha predzahradky m2,garden_area,595
apartment,id,193
vymera bytu v m2 m2,floor_area,461
plocha bytu m2 m2,floor_area,622
cena vc dph,price,171
prisl m2,exterior_area,617
uzitna plocha m2,floor_area2,18
nadstandardni provedeni,none,468
type,category,137
usazeni na pozemku,none,440
sklep komora,cellar_area,375
balkon,balcony_area,334
plocha rd m2,floor_area,438
konecna cena,price,507
celkem m2,none,566
flat m2,id,345
cena bytu vc prislusenstvi kc s dph,price,262
plocha,floor_area,11
basement storage m2,cellar_area,301
strop m,none,370
stav jednani,availability,28
rozloha,floor_area,453
uzitna plocha bytu m2,floor_area2,482
balkon terasa lodzie zahrada predzahradka,balcony_area,186
cislo j m2,id,206
orientace m2,orientation,536
terasa balkon,exterior_area,540
vymera bytu v m2,floor_area,461
sklepni koje,cellar_area,211
b l t m2,exterior_area,371
cista plocha,floor_area,513
podlahova plocha m2,floor_area,157
velikost zahrady v m2,garden_area,267
plocha teras,terrace_area,210
terasa 2 np,terrace_area,368
terasa balkon m2 m2,exterior_area,249
stresni zahrada,terrace_area,470
plocha bytu m2,floor_area,616
vyber k poptavce,none,362
oblibene,none,519
cena vc dph,price,432
uzitna plocha m2,floor_area2,248
muj vyber,none,567
odkaz na dum,none,422
kupni cena s dph,price,621
cena kc m2 bez dph,none,66
oznaceni,id,29
zahradka,garden_area,388
cena vc dph,price,467
celkova plocha m2,total_area,222
mam zajem,none,542
venkovni prostory,exterior_area,628
plocha prislusenstvi,exterior_area,282
b l t m2,balcony_area,239
velikost bytu m2,floor_area,347
termin k nastehovani m2,none,52
cislo a oznaceni bytu,id,226
sklepni koje m2,cellar_area,215
predzahradka m2,garden_area,339
prodejni plocha bytu m2,floor_area,374
podlahova plocha,floor_area,17
media,none,242
byt m2,floor_area,178
final pc kc m2,price,328
cislo,id,104
uzitna plocha m2,floor_area2,220
total area,total_area,297
celkova plocha,total_area,391
cena s dph kc,price,491
podlahova plocha m2,floor_area,157
cislo kod jednotky m2,id,379
dokonceni,none,65
podl plocha,floor_area,414
c kn,none,234
podlahova plocha m2 m2,floor_area,22
oznaceni,id,341
balkon terasa,exterior_area,275
dostupnost,availability,502
jednotka,id,115
cista plocha,floor_area,513
terasy na strese,terrace_area,484
balkon terasa,exterior_area,377
uzitna plocha m2,floor_area2,23
vybaveni,none,404
velikost parcely,total_area,562
sklepni koje m2,cellar_area,215
celkova plocha vc prislusenstvi m2 m2,total_area,325
celkova plocha m2,total_area,212
lodzie terasa predzahradka m2,balcony_area,586
rodinny dum m2,id,594
do katalogu,none,400
zahrada,garden_area,126
mam zajem,none,542
gs,none,471
celkova ceny bytu s dph,price,258
m2 zimni zahrady m2,garden_area,108
cena vc dph,price,624
pudorys bytu,none,350
dokumentace,none,428
sklep,cellar_area,205
transakce,none,398
podl plocha m2,floor_area,414
cena vc dph,price,171
balkon terasa m2,balcony_area,533
typ bytu m2,layout,227
b t m2,exterior_area,593
aktualni stav domu m2,none,437
jednotka c,id,382
provedeni m2,none,620
predzahrada,garden_area,435
projekt m2,none,396
cista plocha bytu m2,floor_area,243
cislo m2,id,104
vymera m2,floor_area,546
rooms,layout,606
dum cislo,id,436
b t3,exterior_area,505
mam zajem,none,542
m2 balkonu m2,balcony_area,109
cena vcetne dph m2,price,169
terasa balkon m2,exterior_area,577
terasa lodzie m2,exterior_area,313
plocha bytu m2 m2,floor_area,465
terasa zahrada m2,exterior_area,172
uzitna plocha v m2,floor_area2,265
jednotka c,id,382
pudorys,none,247
building,building,194
umisteni m2,none,208
plocha bytu m2 m2,floor_area,622
cena vc dph,price,624
termin dokonceni,none,420
terasa predzahradka,exterior_area,584
odh najem,none,557
garazove stani,none,316
ev c,id,357
amenities m2,none,201
velikost pozemku,total_area,320
castecne vybaveno,none,308
terasa 1 np m2,terrace_area,367
celkova plocha uzitna m2,floor_area2,383
prodejni cena,price,213
pudorysy m2,none,597
uzitna plocha,floor_area2,147
byt m2,id,531
cena byt vc dph,price,376
podlahova plocha m2,floor_area,209
uzitna plocha,floor_area2,217
blok m2,building,481
cena vc dph 1,price,581
plan,none,60
prislusenstvi v cene,none,326
stav m2,availability,127
termin nastehovani,none,189
interier,floor_area,583
uzitna plocha m2,floor_area2,23
akcni cena,price,512
karta domu m2,none,128
akcni cena,price,512
karta bytu,none,53
cena od kc,price,144
evidencni cislo m2,id,445
garazove stani,none,316
price range m2,none,575
completion m2,none,198
celkova plocha vc prislusenstvi m2,total_area,325
velikost pozemku,total_area,320
prislusenstvi,none,120
odkaz na dum m2,none,422
pl zahrady,garden_area,290
balkon terasa m2 m2,exterior_area,526
vyber k poptavce m2,none,362
stav inzerce m2,availability,556
podlahova plocha m2,floor_area,22
nastehovani,none,361
info,none,269
podrobnosti m2,none,412
cenikova cena,price,511
plocha m2,floor_area,515
id,id,42
plocha predzahradky,garden_area,595
exterier,exterior_area,190
garazove stani,none,316
balkon terasa m2,exterior_area,246
rodinny dum,id,594
plan pdf,none,619
availability,availability,303
detail bytu,none,7
terasa balkon predzahradka m2,exterior_area,449
terasa balkon m2,exterior_area,249
pudorysy,none,597
termin k nastehovani,none,52
pozemek,total_area,41
virtualni prohlidka m2,none,554
vymera bytu v m2 m2,floor_area,461
odh najem,none,557
bytova jednotka,id,149
b t l,exterior_area,129
zahrada m2,garden_area,36
plocha domu od m2 m2,floor_area,143
cena vcetne dph,price,169
usazeni na pozemku,none,440
cislo bytu m2,id,520
celkova plocha bez terasy m2,floor_area,385
cena,price,560
price czk,price,141
cena m2,price,241
cena za m2,none,493
uzitna plocha,floor_area2,18
sklep m2 m2,cellar_area,548
cena za byt s dph bez prislusenstvi m2,price,191
evidencni cislo,id,445
podl plocha1,floor_area,592
plocha sklepa,cellar_area,307
cena celkem,price,399
plocha domu od m2,floor_area,143
balkon terasa predzahradka,exterior_area,358
price inc vat,price,456
price of amenities inc vat m2,price,200
plocha m2,floor_area,238
podlahova plocha vc garaze,floor_area,366
plocha m2,floor_area,4
vymera terasy v m2,terrace_area,463
blok m2,building,116
basement storage,cellar_area,301
termin nastehovani,none,189
kupni cena s dph,price,621
byt m2 m2,floor_area,178
plocha sklepa m2,cellar_area,307
podlah plocha m2,floor_area,330
pudorys m2,none,247
balkon terasa,balcony_area,27
terasa balkon m2 m2,exterior_area,249
terasa lodzie m2,exterior_area,280
specialni vybaveni,none,64
detail,none,288
vila m2,id,612
kod,id,336
dum,id,102
cena s dph kc,price,450
podrobnosti m2,none,412
plocha celkem m2,total_area,372
apartment m2,id,193
balkon predzahradka terasa m2,garden_area,168
cena vc dph,price,231
balkon terasa m2,balcony_area,533
pudorys bytu,none,350
typ prostoru m2,category,321
pozemek m2,total_area,21
celkova plocha m2 m2,total_area,222
balcony terrace m2,exterior_area,139
pocet pokoju,layout,322
uzitna plocha m2 m2,floor_area2,248
basement storage,cellar_area,301
bytova jednotka,id,149
cena vc dph,price,51
terasa balkon m2 m2,terrace_area,338
stav prodeje,availability,552
rok dokonceni m2,none,473
etapa,none,390
cislo bytu m2,id,520
cena rezervovaneho sklepa kc,none,160
price range,none,575
c m2,id,601
detail m2,none,288
cislo jednotky,id,283
jednotka,id,115
plocha teras,terrace_area,210
parkovaci stani,none,15
celkova plocha m2,total_area,340
terasa 2 np m2,terrace_area,368
projekt m2,none,396
cena vc dph1 m2,price,506
cena s dph v kc,price,603
lodzie m2,balcony_area,50
cena bytu s dph,price,360
plocha rd,floor_area,438
uzitna plocha m2 1,floor_area2,588
podl plocha1,floor_area,592
status m2,availability,611
stav m2,availability,127
